Product Name,Main Specs,Additional Specs,Derived Models
AMD Radeon Pro Vega 56,"Graphics Processor: Vega 10
Cores: 3584
TMUs: 224
ROPs: 64
Memory Size: 8 GB
Memory Type: HBM2
Bus Width: 2048 bit","Graphics Processor:
GPU Name: Vega 10
GPU Variant: Vega 10 XL (215-0894216)
Architecture: GCN 5.0
Foundry: GlobalFoundries
Process Size: 14 nm
Transistors: 12,500 million
Density: 25.3M / mm²
Die Size: 495 mm²
Chip Package: BGA-2013

Mobile Graphics:
Release Date: Aug 14th, 2017
Generation: Radeon Pro Mac (Vega Series)
Production: Active
Bus Interface: PCIe 3.0 x16

Clock Speeds:
Base Clock: 1138 MHz
Boost Clock: 1250 MHz
Memory Clock: 786 MHz 1572 Mbps effective

Memory:
Memory Size: 8 GB
Memory Type: HBM2
Memory Bus: 2048 bit
Bandwidth: 402.4 GB/s

Render Config:
Shading Units: 3584
TMUs: 224
ROPs: 64
Compute Units: 56
L1 Cache: 16 KB (per CU)
L2 Cache: 4 MB

Theoretical Performance:
Pixel Rate: 80.00 GPixel/s
Texture Rate: 280.0 GTexel/s
FP16 (half): 17.92 TFLOPS (2:1)
FP32 (float): 8.960 TFLOPS
FP64 (double): 560.0 GFLOPS (1:16)

Board Design:
Slot Width: IGP
TDP: 210 W
Outputs: 1x HDMI 2.0b 3x DisplayPort 1.4a
Power Connectors: None

Graphics Features:
DirectX: 12 (12_1)
OpenGL: 4.6
OpenCL: 2.1
Vulkan: 1.3
Shader Model: 6.7

",없음
AMD Radeon Pro Vega 64,"Graphics Processor: Vega 10
Cores: 4096
TMUs: 256
ROPs: 64
Memory Size: 16 GB
Memory Type: HBM2
Bus Width: 2048 bit","Graphics Processor:
GPU Name: Vega 10
GPU Variant: Vega 10 XT (215-0894200)
Architecture: GCN 5.0
Foundry: GlobalFoundries
Process Size: 14 nm
Transistors: 12,500 million
Density: 25.3M / mm²
Die Size: 495 mm²
Chip Package: BGA-2013

Mobile Graphics:
Release Date: Jun 27th, 2017
Generation: Radeon Pro Mac (Vega Series)
Production: Active
Bus Interface: PCIe 3.0 x16

Clock Speeds:
Base Clock: 1250 MHz
Boost Clock: 1350 MHz
Memory Clock: 786 MHz 1572 Mbps effective

Memory:
Memory Size: 16 GB
Memory Type: HBM2
Memory Bus: 2048 bit
Bandwidth: 402.4 GB/s

Render Config:
Shading Units: 4096
TMUs: 256
ROPs: 64
Compute Units: 64
L1 Cache: 16 KB (per CU)
L2 Cache: 4 MB

Theoretical Performance:
Pixel Rate: 86.40 GPixel/s
Texture Rate: 345.6 GTexel/s
FP16 (half): 22.12 TFLOPS (2:1)
FP32 (float): 11.06 TFLOPS
FP64 (double): 691.2 GFLOPS (1:16)

Board Design:
Slot Width: IGP
TDP: 250 W
Outputs: Portable Device Dependent
Power Connectors: None

Graphics Features:
DirectX: 12 (12_1)
OpenGL: 4.6
OpenCL: 2.1
Vulkan: 1.3
Shader Model: 6.7

",없음
AMD Radeon Pro WX 4130 Mobile,"Graphics Processor: Baffin
Cores: 640
TMUs: 40
ROPs: 16
Memory Size: 2 GB
Memory Type: GDDR5
Bus Width: 128 bit","Graphics Processor:
GPU Name: Baffin
GPU Variant: BaffinM LE GL (216-0896288)
Architecture: GCN 4.0
Foundry: GlobalFoundries
Process Size: 14 nm
Transistors: 3,000 million
Density: 24.4M / mm²
Die Size: 123 mm²
Chip Package: BGA-769

Mobile Graphics:
Release Date: Mar 1st, 2017
Generation: Radeon Pro Mobile (WX x100)
Predecessor: FirePro Mobile
Production: Active
Bus Interface: PCIe 3.0 x8

Clock Speeds:
Base Clock: 1002 MHz
Boost Clock: 1053 MHz
Memory Clock: 1500 MHz 6 Gbps effective

Memory:
Memory Size: 2 GB
Memory Type: GDDR5
Memory Bus: 128 bit
Bandwidth: 96.00 GB/s

Render Config:
Shading Units: 640
TMUs: 40
ROPs: 16
Compute Units: 10
L1 Cache: 16 KB (per CU)
L2 Cache: 1024 KB

Theoretical Performance:
Pixel Rate: 16.85 GPixel/s
Texture Rate: 42.12 GTexel/s
FP16 (half): 1,348 GFLOPS (1:1)
FP32 (float): 1,348 GFLOPS
FP64 (double): 84.24 GFLOPS (1:16)

Board Design:
Slot Width: MXM Module
TDP: 50 W
Outputs: Portable Device Dependent
Power Connectors: None
Board Number: 109-C98581-00_02

Graphics Features:
DirectX: 12 (12_0)
OpenGL: 4.6
OpenCL: 2.1
Vulkan: 1.3
Shader Model: 6.7

",없음
AMD Radeon Pro WX 4150 Mobile,"Graphics Processor: Baffin
Cores: 896
TMUs: 56
ROPs: 16
Memory Size: 4 GB
Memory Type: GDDR5
Bus Width: 128 bit","Graphics Processor:
GPU Name: Baffin
GPU Variant: BaffinM PRO GL (216-0896288)
Architecture: GCN 4.0
Foundry: GlobalFoundries
Process Size: 14 nm
Transistors: 3,000 million
Density: 24.4M / mm²
Die Size: 123 mm²
Chip Package: BGA-769

Mobile Graphics:
Release Date: Mar 1st, 2017
Generation: Radeon Pro Mobile (WX x100)
Predecessor: FirePro Mobile
Production: Active
Bus Interface: PCIe 3.0 x8

Clock Speeds:
Base Clock: 1002 MHz
Boost Clock: 1053 MHz
Memory Clock: 1500 MHz 6 Gbps effective

Memory:
Memory Size: 4 GB
Memory Type: GDDR5
Memory Bus: 128 bit
Bandwidth: 96.00 GB/s

Render Config:
Shading Units: 896
TMUs: 56
ROPs: 16
Compute Units: 14
L1 Cache: 16 KB (per CU)
L2 Cache: 1024 KB

Theoretical Performance:
Pixel Rate: 16.85 GPixel/s
Texture Rate: 58.97 GTexel/s
FP16 (half): 1.887 TFLOPS (1:1)
FP32 (float): 1.887 TFLOPS
FP64 (double): 117.9 GFLOPS (1:16)

Board Design:
Slot Width: MXM Module
TDP: 50 W
Outputs: Portable Device Dependent
Power Connectors: None
Board Number: 109-C98581-00_02

Graphics Features:
DirectX: 12 (12_0)
OpenGL: 4.6
OpenCL: 2.1
Vulkan: 1.3
Shader Model: 6.7

",없음
AMD Radeon Pro WX 4170 Mobile,"Graphics Processor: Baffin
Cores: 1024
TMUs: 64
ROPs: 16
Memory Size: 4 GB
Memory Type: GDDR5
Bus Width: 128 bit","Graphics Processor:
GPU Name: Baffin
GPU Variant: BaffinM XT GL (215-0895074)
Architecture: GCN 4.0
Foundry: GlobalFoundries
Process Size: 14 nm
Transistors: 3,000 million
Density: 24.4M / mm²
Die Size: 123 mm²
Chip Package: BGA-769

Mobile Graphics:
Release Date: Mar 1st, 2017
Generation: Radeon Pro Mobile (WX x100)
Predecessor: FirePro Mobile
Production: Active
Bus Interface: PCIe 3.0 x8

Clock Speeds:
Base Clock: 1002 MHz
Boost Clock: 1201 MHz
Memory Clock: 1500 MHz 6 Gbps effective

Memory:
Memory Size: 4 GB
Memory Type: GDDR5
Memory Bus: 128 bit
Bandwidth: 96.00 GB/s

Render Config:
Shading Units: 1024
TMUs: 64
ROPs: 16
Compute Units: 16
L1 Cache: 16 KB (per CU)
L2 Cache: 1024 KB

Theoretical Performance:
Pixel Rate: 19.22 GPixel/s
Texture Rate: 76.86 GTexel/s
FP16 (half): 2.460 TFLOPS (1:1)
FP32 (float): 2.460 TFLOPS
FP64 (double): 153.7 GFLOPS (1:16)

Board Design:
Slot Width: MXM Module
TDP: 50 W
Outputs: Portable Device Dependent
Power Connectors: None
Board Number: 109-C99581-00B_02

Graphics Features:
DirectX: 12 (12_0)
OpenGL: 4.6
OpenCL: 2.1
Vulkan: 1.3
Shader Model: 6.7

",없음
AMD Radeon Pro WX 7100 Mobile,"Graphics Processor: Ellesmere
Cores: 2304
TMUs: 144
ROPs: 32
Memory Size: 8 GB
Memory Type: GDDR5
Bus Width: 256 bit","Graphics Processor:
GPU Name: Ellesmere
GPU Variant: Ellesmere XT GL (215-0876358)
Architecture: GCN 4.0
Foundry: GlobalFoundries
Process Size: 14 nm
Transistors: 5,700 million
Density: 24.6M / mm²
Die Size: 232 mm²
Chip Package: BGA-1401

Mobile Graphics:
Release Date: Mar 1st, 2017
Generation: Radeon Pro Mobile (WX x100)
Predecessor: FirePro Mobile
Production: Active
Bus Interface: PCIe 3.0 x16

Clock Speeds:
Base Clock: 1188 MHz
Boost Clock: 1243 MHz
Memory Clock: 1250 MHz 5 Gbps effective

Memory:
Memory Size: 8 GB
Memory Type: GDDR5
Memory Bus: 256 bit
Bandwidth: 160.0 GB/s

Render Config:
Shading Units: 2304
TMUs: 144
ROPs: 32
Compute Units: 36
L1 Cache: 16 KB (per CU)
L2 Cache: 2 MB

Theoretical Performance:
Pixel Rate: 39.78 GPixel/s
Texture Rate: 179.0 GTexel/s
FP32 (float): 5.728 TFLOPS
FP64 (double): 358.0 GFLOPS (1:16)

Board Design:
Slot Width: MXM Module
Length: 25 mm 1 inches
TDP: 130 W
Outputs: Portable Device Dependent
Power Connectors: None

Graphics Features:
DirectX: 12 (12_0)
OpenGL: 4.6
OpenCL: 2.1
Vulkan: 1.3
Shader Model: 6.7

","기반 제품명:Dell Radeon Pro WX 7100 Mobile -해당 제품의 바뀐 사항 GPU Clock: 1188 MHz, Boost Clock: 1243 MHz, Memory Clock: 1750 MHz, 외의 바뀐 사항: 
기반 제품명:Dell Radeon Pro WX 7100 Mobile -해당 제품의 바뀐 사항 GPU Clock: 1188 MHz, Boost Clock: 1243 MHz, Memory Clock: 1250 MHz, 외의 바뀐 사항: 
"
AMD Radeon Pro WX 7130 Mobile,"Graphics Processor: Ellesmere
Cores: 2304
TMUs: 144
ROPs: 32
Memory Size: 8 GB
Memory Type: GDDR5
Bus Width: 256 bit","Graphics Processor:
GPU Name: Ellesmere
GPU Variant: Ellesmere XT GL (215-0876358)
Architecture: GCN 4.0
Foundry: GlobalFoundries
Process Size: 14 nm
Transistors: 5,700 million
Density: 24.6M / mm²
Die Size: 232 mm²
Chip Package: BGA-1401

Mobile Graphics:
Release Date: Mar 1st, 2017
Generation: Radeon Pro Mobile (WX x100)
Predecessor: FirePro Mobile
Production: Active
Bus Interface: PCIe 3.0 x16

Clock Speeds:
Base Clock: 1188 MHz
Boost Clock: 1243 MHz
Memory Clock: 1250 MHz 5 Gbps effective

Memory:
Memory Size: 8 GB
Memory Type: GDDR5
Memory Bus: 256 bit
Bandwidth: 160.0 GB/s

Render Config:
Shading Units: 2304
TMUs: 144
ROPs: 32
Compute Units: 36
L1 Cache: 16 KB (per CU)
L2 Cache: 2 MB

Theoretical Performance:
Pixel Rate: 39.78 GPixel/s
Texture Rate: 179.0 GTexel/s
FP32 (float): 5.728 TFLOPS
FP64 (double): 358.0 GFLOPS (1:16)

Board Design:
Slot Width: MXM Module
Length: 25 mm 1 inches
TDP: 130 W
Outputs: Portable Device Dependent
Power Connectors: None

Graphics Features:
DirectX: 12 (12_0)
OpenGL: 4.6
OpenCL: 2.1
Vulkan: 1.3
Shader Model: 6.7

",없음
AMD Radeon Pro WX 8100,"Graphics Processor: Vega 10
Cores: 3584
TMUs: 224
ROPs: 64
Memory Size: 8 GB
Memory Type: HBM2
Bus Width: 2048 bit","Graphics Processor:
GPU Name: Vega 10
GPU Variant: Vega 10 XL (215-0894216)
Architecture: GCN 5.0
Foundry: GlobalFoundries
Process Size: 14 nm
Transistors: 12,500 million
Density: 25.3M / mm²
Die Size: 495 mm²
Chip Package: BGA-2013

Graphics Card:
Release Date: Dec 3rd, 2017
Generation: Radeon Pro Polaris (WX x100)
Predecessor: Radeon Pro GCN
Successor: Radeon Pro Vega
Production: Active
Bus Interface: PCIe 3.0 x16

Clock Speeds:
Base Clock: 1200 MHz
Boost Clock: 1500 MHz
Memory Clock: 1000 MHz 2 Gbps effective

Memory:
Memory Size: 8 GB
Memory Type: HBM2
Memory Bus: 2048 bit
Bandwidth: 512.0 GB/s

Render Config:
Shading Units: 3584
TMUs: 224
ROPs: 64
Compute Units: 56
L1 Cache: 16 KB (per CU)
L2 Cache: 4 MB

Theoretical Performance:
Pixel Rate: 96.00 GPixel/s
Texture Rate: 336.0 GTexel/s
FP16 (half): 21.50 TFLOPS (2:1)
FP32 (float): 10.75 TFLOPS
FP64 (double): 672.0 GFLOPS (1:16)

Board Design:
Slot Width: Dual-slot
Length: 267 mm 10.5 inches
Width: 111 mm 4.4 inches
TDP: 230 W
Suggested PSU: 550 W
Outputs: 6x mini-DisplayPort 1.4a
Power Connectors: 1x 6-pin + 1x 8-pin
Board Number: 109-D05157-00C_04

Graphics Features:
DirectX: 12 (12_1)
OpenGL: 4.6
OpenCL: 2.1
Vulkan: 1.3
Shader Model: 6.7

",없음
AMD Radeon Pro WX 9100,"Graphics Processor: Vega 10
Cores: 4096
TMUs: 256
ROPs: 64
Memory Size: 16 GB
Memory Type: HBM2
Bus Width: 2048 bit","Graphics Processor:
GPU Name: Vega 10
GPU Variant: Vega 10 XT (215-0894200)
Architecture: GCN 5.0
Foundry: GlobalFoundries
Process Size: 14 nm
Transistors: 12,500 million
Density: 25.3M / mm²
Die Size: 495 mm²
Chip Package: BGA-2013

Graphics Card:
Release Date: Jul 10th, 2017
Generation: Radeon Pro Polaris (WX x100)
Predecessor: Radeon Pro GCN
Successor: Radeon Pro Vega
Production: Active
Launch Price: 1,599 USD
Bus Interface: PCIe 3.0 x16

Clock Speeds:
Base Clock: 1200 MHz
Boost Clock: 1500 MHz
Memory Clock: 945 MHz 1890 Mbps effective

Memory:
Memory Size: 16 GB
Memory Type: HBM2
Memory Bus: 2048 bit
Bandwidth: 483.8 GB/s

Render Config:
Shading Units: 4096
TMUs: 256
ROPs: 64
Compute Units: 64
L1 Cache: 16 KB (per CU)
L2 Cache: 4 MB

Theoretical Performance:
Pixel Rate: 96.00 GPixel/s
Texture Rate: 384.0 GTexel/s
FP16 (half): 24.58 TFLOPS (2:1)
FP32 (float): 12.29 TFLOPS
FP64 (double): 768.0 GFLOPS (1:16)

Board Design:
Slot Width: Dual-slot
Length: 267 mm 10.5 inches
Width: 111 mm 4.4 inches
TDP: 230 W
Suggested PSU: 550 W
Outputs: 6x mini-DisplayPort 1.4a
Power Connectors: 1x 6-pin + 1x 8-pin
Board Number: 109-D05157-00C_04

Graphics Features:
DirectX: 12 (12_1)
OpenGL: 4.6
OpenCL: 2.1
Vulkan: 1.3
Shader Model: 6.7

",없음
AMD Radeon RX 460 1024SP,"Graphics Processor: Baffin
Cores: 1024
TMUs: 64
ROPs: 16
Memory Size: 2 GB
Memory Type: GDDR5
Bus Width: 128 bit","Graphics Processor:
GPU Name: Baffin
GPU Variant: Baffin XT
Architecture: GCN 4.0
Foundry: GlobalFoundries
Process Size: 14 nm
Transistors: 3,000 million
Density: 24.4M / mm²
Die Size: 123 mm²
Chip Package: BGA-769

Graphics Card:
Release Date: Jan 17th, 2017
Generation: Arctic Islands (RX 400)
Predecessor: Pirate Islands
Successor: Polaris
Production: Active
Bus Interface: PCIe 3.0 x8
Reviews: 38 in our database

Clock Speeds:
Base Clock: 1090 MHz
Boost Clock: 1200 MHz
Memory Clock: 1750 MHz 7 Gbps effective

Memory:
Memory Size: 2 GB
Memory Type: GDDR5
Memory Bus: 128 bit
Bandwidth: 112.0 GB/s

Render Config:
Shading Units: 1024
TMUs: 64
ROPs: 16
Compute Units: 16
L1 Cache: 16 KB (per CU)
L2 Cache: 1024 KB

Theoretical Performance:
Pixel Rate: 19.20 GPixel/s
Texture Rate: 76.80 GTexel/s
FP16 (half): 2.458 TFLOPS (1:1)
FP32 (float): 2.458 TFLOPS
FP64 (double): 153.6 GFLOPS (1:16)

Board Design:
Slot Width: Dual-slot
Length: 170 mm 6.7 inches
TDP: 75 W
Suggested PSU: 250 W
Outputs: 1x DVI 1x HDMI 2.0b 1x DisplayPort 1.4a
Power Connectors: None
Board Number: C994

Graphics Features:
DirectX: 12 (12_0)
OpenGL: 4.6
OpenCL: 2.1
Vulkan: 1.3
Shader Model: 6.7

","기반 제품명:Sapphire NITRO RX 460 OC 4 GB -해당 제품의 바뀐 사항 GPU Clock: 1090 MHz, Boost Clock: 1250 MHz, Memory Clock: 1750 MHz, 외의 바뀐 사항: 4 GB, 221 mm/8.7 inches
기반 제품명:XFX RX 460 OC 4 GB -해당 제품의 바뀐 사항 GPU Clock: 1090 MHz, Boost Clock: 1260 MHz, Memory Clock: 1750 MHz, 외의 바뀐 사항: 4 GB, 238 mm/9.4 inches
"
AMD Radeon RX 550 512SP,"Graphics Processor: Baffin
Cores: 512
TMUs: 32
ROPs: 16
Memory Size: 2 GB
Memory Type: GDDR5
Bus Width: 128 bit","Graphics Processor:
GPU Name: Baffin
GPU Variant: Baffin LE
Architecture: GCN 4.0
Foundry: GlobalFoundries
Process Size: 14 nm
Transistors: 3,000 million
Density: 24.4M / mm²
Die Size: 123 mm²
Chip Package: BGA-769

Graphics Card:
Release Date: Oct 13th, 2017
Generation: Polaris (RX 500)
Predecessor: Arctic Islands
Successor: Vega
Production: Active
Launch Price: 79 USD
Bus Interface: PCIe 3.0 x8
Reviews: 5 in our database

Clock Speeds:
Base Clock: 1019 MHz
Boost Clock: 1071 MHz
Memory Clock: 1500 MHz 6 Gbps effective

Memory:
Memory Size: 2 GB
Memory Type: GDDR5
Memory Bus: 128 bit
Bandwidth: 96.00 GB/s

Render Config:
Shading Units: 512
TMUs: 32
ROPs: 16
Compute Units: 8
L1 Cache: 16 KB (per CU)
L2 Cache: 512 KB

Theoretical Performance:
Pixel Rate: 17.14 GPixel/s
Texture Rate: 34.27 GTexel/s
FP16 (half): 1,097 GFLOPS (1:1)
FP32 (float): 1,097 GFLOPS
FP64 (double): 68.54 GFLOPS (1:16)

Board Design:
Slot Width: Dual-slot
Length: 145 mm 5.7 inches
TDP: 50 W
Suggested PSU: 250 W
Outputs: 1x DVI 1x HDMI 2.0b 1x DisplayPort 1.4a
Power Connectors: None
Board Number: D090

Graphics Features:
DirectX: 12 (12_0)
OpenGL: 4.6
OpenCL: 2.1
Vulkan: 1.3
Shader Model: 6.7

","기반 제품명:ASRock Phantom Gaming RX 550 -해당 제품의 바뀐 사항 GPU Clock: 1019 MHz, Boost Clock: 1183 MHz, Memory Clock: 1500 MHz, 외의 바뀐 사항: 170 mm/6.7 inches
기반 제품명:XFX RX 550 Core Edition 4 GB -해당 제품의 바뀐 사항 GPU Clock: 1019 MHz, Boost Clock: 1203 MHz, Memory Clock: 1500 MHz, 외의 바뀐 사항: 4 GB, 170 mm/6.7 inches
기반 제품명:XFX RX 550 Double Dissipation 4 GB -해당 제품의 바뀐 사항 GPU Clock: 1019 MHz, Boost Clock: 1091 MHz, Memory Clock: 1500 MHz, 외의 바뀐 사항: 4 GB, 226 mm/8.9 inches
기반 제품명:Yeston RX 550 GAEA -해당 제품의 바뀐 사항 GPU Clock: 1019 MHz, Boost Clock: 1071 MHz, Memory Clock: 1500 MHz, 외의 바뀐 사항: 4 GB, 223 mm/8.8 inches
기반 제품명:Yeston RX 550 Low Profile -해당 제품의 바뀐 사항 GPU Clock: 1019 MHz, Boost Clock: 1071 MHz, Memory Clock: 1500 MHz, 외의 바뀐 사항: 4 GB, 170 mm/6.7 inches, Single-slot
기반 제품명:Yeston RX 550 Speed Edition -해당 제품의 바뀐 사항 GPU Clock: 1019 MHz, Boost Clock: 1071 MHz, Memory Clock: 1500 MHz, 외의 바뀐 사항: 4 GB
"
AMD Radeon RX 550 640SP,"Graphics Processor: Baffin
Cores: 640
TMUs: 40
ROPs: 16
Memory Size: 2 GB
Memory Type: GDDR5
Bus Width: 128 bit","Graphics Processor:
GPU Name: Baffin
GPU Variant: Baffin LE
Architecture: GCN 4.0
Foundry: GlobalFoundries
Process Size: 14 nm
Transistors: 3,000 million
Density: 24.4M / mm²
Die Size: 123 mm²
Chip Package: BGA-769

Graphics Card:
Release Date: Oct 13th, 2017
Generation: Polaris (RX 500)
Predecessor: Arctic Islands
Successor: Vega
Production: Active
Bus Interface: PCIe 3.0 x8
Reviews: 5 in our database

Clock Speeds:
Base Clock: 1019 MHz
Boost Clock: 1071 MHz
Memory Clock: 1500 MHz 6 Gbps effective

Memory:
Memory Size: 2 GB
Memory Type: GDDR5
Memory Bus: 128 bit
Bandwidth: 96.00 GB/s

Render Config:
Shading Units: 640
TMUs: 40
ROPs: 16
Compute Units: 10
L1 Cache: 16 KB (per CU)
L2 Cache: 1024 KB

Theoretical Performance:
Pixel Rate: 17.14 GPixel/s
Texture Rate: 42.84 GTexel/s
FP16 (half): 1,371 GFLOPS (1:1)
FP32 (float): 1,371 GFLOPS
FP64 (double): 85.68 GFLOPS (1:16)

Board Design:
Slot Width: Dual-slot
Length: 145 mm 5.7 inches
TDP: 60 W
Suggested PSU: 250 W
Outputs: 1x DVI 1x HDMI 2.0b 1x DisplayPort 1.4a
Power Connectors: None
Board Number: D090

Graphics Features:
DirectX: 12 (12_0)
OpenGL: 4.6
OpenCL: 2.1
Vulkan: 1.3
Shader Model: 6.7

","기반 제품명:AREZ PHOENIX RX 550 640SP -해당 제품의 바뀐 사항 GPU Clock: 1019 MHz, Boost Clock: 1071 MHz, Memory Clock: 1500 MHz, 외의 바뀐 사항: 193 mm/7.6 inches
기반 제품명:AREZ PHOENIX RX 550 M7 640SP 4 GB -해당 제품의 바뀐 사항 GPU Clock: 1019 MHz, Boost Clock: 1071 MHz, Memory Clock: 1750 MHz, 외의 바뀐 사항: 4 GB, 193 mm/7.6 inches
기반 제품명:ASRock Phantom Gaming RX 550 640SP -해당 제품의 바뀐 사항 GPU Clock: 1019 MHz, Boost Clock: 1183 MHz, Memory Clock: 1500 MHz, 외의 바뀐 사항: 170 mm/6.7 inches
기반 제품명:ASUS PHOENIX RX 550 640SP 4 GB -해당 제품의 바뀐 사항 GPU Clock: 1019 MHz, Boost Clock: 1071 MHz, Memory Clock: 1500 MHz, 외의 바뀐 사항: 4 GB, 193 mm/7.6 inches
기반 제품명:ASUS PHOENIX RX 550 M7 640SP 4 GB -해당 제품의 바뀐 사항 GPU Clock: 1019 MHz, Boost Clock: 1071 MHz, Memory Clock: 1750 MHz, 외의 바뀐 사항: 4 GB, 193 mm/7.6 inches
기반 제품명:BIOSTAR RX 550 640SP 4 GB -해당 제품의 바뀐 사항 GPU Clock: 1019 MHz, Boost Clock: 1071 MHz, Memory Clock: 1500 MHz, 외의 바뀐 사항: 4 GB
기반 제품명:Sapphire PULSE RX 550 640SP -해당 제품의 바뀐 사항 GPU Clock: 1019 MHz, Boost Clock: 1071 MHz, Memory Clock: 1500 MHz, 외의 바뀐 사항: 158 mm/6.2 inches, Single-slot
기반 제품명:Sapphire PULSE RX 550 640SP 4 GB -해당 제품의 바뀐 사항 GPU Clock: 1019 MHz, Boost Clock: 1071 MHz, Memory Clock: 1500 MHz, 외의 바뀐 사항: 4 GB, 158 mm/6.2 inches, Single-slot
기반 제품명:Yeston RX 550 640SP Low Profile -해당 제품의 바뀐 사항 GPU Clock: 1019 MHz, Boost Clock: 1071 MHz, Memory Clock: 1500 MHz, 외의 바뀐 사항: 170 mm/6.7 inches
"
